method,F,subject,error
Deep3DFace,1,id0000,0.0030449037957132473
Deep3DFace,1,id0001,0.001998000465607178
Deep3DFace,1,id0002,0.0020678640044271925
Deep3DFace,1,id0003,0.002731694450408524
Deep3DFace,1,id0004,0.002615189489284678
Deep3DFace,1,id0005,0.0029672158963997136
Deep3DFace,1,id0006,0.0020117775854263595
Deep3DFace,1,id0007,0.002512413868947052
Deep3DFace,1,id0008,0.0022745745542266833
Deep3DFace,1,id0009,0.0026467094482699035
Deep3DFace,1,id0010,0.0019021876770069137
Deep3DFace,1,id0011,0.0017663000672213161
Deep3DFace,1,id0012,0.002726337548379533
Deep3DFace,1,id0013,0.002706272835084888
Deep3DFace,1,id0014,0.00232463699615495
Deep3DFace,1,id0015,0.00239456042440948
Deep3DFace,1,id0016,0.003720358721761258
Deep3DFace,1,id0017,0.0024089429517759947
Deep3DFace,1,id0018,0.0015994253495653587
Deep3DFace,1,id0019,0.0025546886519803406
Deep3DFace,1,id0020,0.0020130165790528923
Deep3DFace,1,id0021,0.002274051120620808
Deep3DFace,1,id0022,0.002210466132975739
Deep3DFace,1,id0023,0.0031685935375849817
Deep3DFace,1,id0024,0.002282456028298346
Deep3DFace,1,id0025,0.0025183760165171584
Deep3DFace,1,id0026,0.002397806735730389
Deep3DFace,1,id0027,0.0034279685066776573
Deep3DFace,1,id0028,0.0016577132316309663
Deep3DFace,1,id0029,0.00299333191548159
Deep3DFace,1,id0030,0.0036438591313106734
Deep3DFace,1,id0031,0.0025497386290763324
Deep3DFace,1,id0032,0.0018754443156224591
Deep3DFace,1,id0033,0.0029848239212875096
Deep3DFace,1,id0034,0.0025983027247131313
Deep3DFace,1,id0035,0.0025609431997831622
Deep3DFace,1,id0036,0.00235866714152372
Deep3DFace,1,id0037,0.002317044198061166
Deep3DFace,1,id0038,0.002835905368503792
Deep3DFace,1,id0039,0.0020461939964521833
Deep3DFace,1,id0040,0.0027689346935177985
Deep3DFace,1,id0041,0.002633876250172558
Deep3DFace,1,id0042,0.0028624317297794486
Deep3DFace,1,id0043,0.0025133186112517884
Deep3DFace,1,id0044,0.005142999121933136
Deep3DFace,1,id0045,0.004038350691695185
Deep3DFace,1,id0046,0.002283378296001737
Deep3DFace,1,id0047,0.002807346636404954
Deep3DFace,1,id0048,0.0032341472871155593
Deep3DFace,1,id0049,0.002449025031332343
Deep3DFace,1,id0050,0.0024480851984218926
Deep3DFace,1,id0051,0.0028300751012817547
Deep3DFace,1,id0052,0.0028559703458860956
Deep3DFace,1,id0053,0.0025036814774843513
Deep3DFace,1,id0054,0.003011802678580056
Deep3DFace,1,id0055,0.0033520852800722877
Deep3DFace,1,id0056,0.0024497683298730574
Deep3DFace,1,id0057,0.0020288630386902833
Deep3DFace,1,id0058,0.0019370922445218666
Deep3DFace,1,id0059,0.003004027646565839
Deep3DFace,1,id0060,0.002020355919124827
Deep3DFace,1,id0061,0.0022738129286926615
Deep3DFace,1,id0062,0.002623282485752235
Deep3DFace,1,id0063,0.0024456355046321133
Deep3DFace,1,id0064,0.003560345444746286
Deep3DFace,1,id0065,0.0025951584455505988
Deep3DFace,1,id0066,0.0027108902821258427
Deep3DFace,1,id0067,0.002655353641075594
Deep3DFace,1,id0068,0.0019721207845256063
Deep3DFace,1,id0069,0.0022622562546030637
Deep3DFace,1,id0070,0.0028164790346963857
Deep3DFace,1,id0071,0.002803719032590303
Deep3DFace,1,id0072,0.002739557182937317
Deep3DFace,1,id0073,0.0030650032613160796
Deep3DFace,1,id0074,0.0024742514432052384
Deep3DFace,1,id0075,0.0024177840259054016
Deep3DFace,1,id0076,0.0023676369737879806
Deep3DFace,1,id0077,0.0031977289315332147
Deep3DFace,1,id0078,0.002105119795808381
Deep3DFace,1,id0079,0.0033074066118442555
Deep3DFace,1,id0080,0.0023929781126282522
Deep3DFace,1,id0081,0.003149055040257674
Deep3DFace,1,id0082,0.0019341571037438511
Deep3DFace,1,id0083,0.002142486419466095
Deep3DFace,1,id0084,0.0021307708051653993
Deep3DFace,1,id0085,0.0021776302379139163
Deep3DFace,1,id0086,0.0021704837218139406
Deep3DFace,1,id0087,0.0028807420263610834
Deep3DFace,1,id0088,0.0029781303210944976
Deep3DFace,1,id0089,0.0032553120662479167
Deep3DFace,1,id0090,0.0033216448507180853
Deep3DFace,1,id0091,0.002910800040172087
Deep3DFace,1,id0092,0.0023510634946263976
Deep3DFace,1,id0093,0.0025186767577858975
Deep3DFace,1,id0094,0.0022042004179364115
Deep3DFace,1,id0095,0.00240460596200594
Deep3DFace,1,id0096,0.0038603663752829996
Deep3DFace,1,id0097,0.0028565027098983228
Deep3DFace,1,id0098,0.0018992625538974185
Deep3DFace,3,id0000,0.0030338643087670226
Deep3DFace,3,id0001,0.001855924187669052
Deep3DFace,3,id0002,0.0022048983923644264
Deep3DFace,3,id0003,0.0027788814001777147
Deep3DFace,3,id0004,0.0025819089324860354
Deep3DFace,3,id0005,0.002788799883347451
Deep3DFace,3,id0006,0.0020673297507981915
Deep3DFace,3,id0007,0.00240823411479469
Deep3DFace,3,id0008,0.002090243433681561
Deep3DFace,3,id0009,0.0024453828008519775
Deep3DFace,3,id0010,0.0018442681632561187
Deep3DFace,3,id0011,0.0017089580216380225
Deep3DFace,3,id0012,0.0026642051875765812
Deep3DFace,3,id0013,0.002826062516410388
Deep3DFace,3,id0014,0.0022454619638136945
Deep3DFace,3,id0015,0.00224051271246245
Deep3DFace,3,id0016,0.00382977943011585
Deep3DFace,3,id0017,0.0023978987976801115
Deep3DFace,3,id0018,0.0016051044528606585
Deep3DFace,3,id0019,0.00241452417485729
Deep3DFace,3,id0020,0.0023721857341412913
Deep3DFace,3,id0021,0.002164174422597282
Deep3DFace,3,id0022,0.0023985458556744057
Deep3DFace,3,id0023,0.003312448189822961
Deep3DFace,3,id0024,0.002507694669820951
Deep3DFace,3,id0025,0.002425374403687224
Deep3DFace,3,id0026,0.002534958722751526
Deep3DFace,3,id0027,0.0032206830930068776
Deep3DFace,3,id0028,0.0017446601749246057
Deep3DFace,3,id0029,0.002819116995321085
Deep3DFace,3,id0030,0.003582826800768417
Deep3DFace,3,id0031,0.0025236092414511447
Deep3DFace,3,id0032,0.001758893853915446
Deep3DFace,3,id0033,0.002712254787873862
Deep3DFace,3,id0034,0.002620103827260604
Deep3DFace,3,id0035,0.002737004213733721
Deep3DFace,3,id0036,0.0026195198217665912
Deep3DFace,3,id0037,0.0027397055007345925
Deep3DFace,3,id0038,0.002633550662778239
Deep3DFace,3,id0039,0.0021553480517941073
Deep3DFace,3,id0040,0.002850110860067982
Deep3DFace,3,id0041,0.002754935967187613
Deep3DFace,3,id0042,0.0028043408111940414
Deep3DFace,3,id0043,0.002602653896269274
Deep3DFace,3,id0044,0.004153722593149871
Deep3DFace,3,id0045,0.003977571213308022
Deep3DFace,3,id0046,0.0027302502902530144
Deep3DFace,3,id0047,0.0028404264983860708
Deep3DFace,3,id0048,0.0030290168903057977
Deep3DFace,3,id0049,0.002551697405098078
Deep3DFace,3,id0050,0.0021166346515293514
Deep3DFace,3,id0051,0.0026401082431401868
Deep3DFace,3,id0052,0.0027900177744839302
Deep3DFace,3,id0053,0.0024534285022611985
Deep3DFace,3,id0054,0.002183022630209025
Deep3DFace,3,id0055,0.0033479951460255435
Deep3DFace,3,id0056,0.002504145490895265
Deep3DFace,3,id0057,0.0019954521048454613
Deep3DFace,3,id0058,0.0018896850089115584
Deep3DFace,3,id0059,0.0029319451681801235
Deep3DFace,3,id0060,0.0018782443079354782
Deep3DFace,3,id0061,0.0023638183671984884
Deep3DFace,3,id0062,0.0025991716651113197
Deep3DFace,3,id0063,0.0024377130865470558
Deep3DFace,3,id0064,0.002957546287425326
Deep3DFace,3,id0065,0.0024845320180417766
Deep3DFace,3,id0066,0.0024775603239185723
Deep3DFace,3,id0067,0.0026622353762690053
Deep3DFace,3,id0068,0.0019690149980390237
Deep3DFace,3,id0069,0.0020573447097993885
Deep3DFace,3,id0070,0.00262646721609165
Deep3DFace,3,id0071,0.0029925748497572815
Deep3DFace,3,id0072,0.002538926341327378
Deep3DFace,3,id0073,0.0032043759112645957
Deep3DFace,3,id0074,0.002341777004014834
Deep3DFace,3,id0075,0.0024777296039959888
Deep3DFace,3,id0076,0.0022748422406159343
Deep3DFace,3,id0077,0.0032796041501861276
Deep3DFace,3,id0078,0.002136152615101676
Deep3DFace,3,id0079,0.002918732348615469
Deep3DFace,3,id0080,0.0024067991793485398
Deep3DFace,3,id0081,0.002679516036751732
Deep3DFace,3,id0082,0.001875318179663077
Deep3DFace,3,id0083,0.002136272829991183
Deep3DFace,3,id0084,0.002302006918041024
Deep3DFace,3,id0085,0.002086727579351568
Deep3DFace,3,id0086,0.0023024494295950633
Deep3DFace,3,id0087,0.002878829732590941
Deep3DFace,3,id0088,0.002907777376850698
Deep3DFace,3,id0089,0.003255445718819365
Deep3DFace,3,id0090,0.0027734858614261765
Deep3DFace,3,id0091,0.0030149538750710147
Deep3DFace,3,id0092,0.0022222646868132667
Deep3DFace,3,id0093,0.002397995161657958
Deep3DFace,3,id0094,0.002318287083478772
Deep3DFace,3,id0095,0.002339148282328942
Deep3DFace,3,id0096,0.0035405691695800773
Deep3DFace,3,id0097,0.002797280653223211
Deep3DFace,3,id0098,0.0018055149749138712
Deep3DFace,5,id0000,0.003015686099245341
Deep3DFace,5,id0001,0.0018898510137059167
Deep3DFace,5,id0002,0.0021420447179537334
Deep3DFace,5,id0003,0.0027760028807482084
Deep3DFace,5,id0004,0.0025489657901458214
Deep3DFace,5,id0005,0.0028092892101828047
Deep3DFace,5,id0006,0.0021347156188260157
Deep3DFace,5,id0007,0.0024333776613641236
Deep3DFace,5,id0008,0.0020410384088088863
Deep3DFace,5,id0009,0.0026066805156096185
Deep3DFace,5,id0010,0.001931857137944495
Deep3DFace,5,id0011,0.0015837635329549239
Deep3DFace,5,id0012,0.0026539514544241384
Deep3DFace,5,id0013,0.0028763760275121084
Deep3DFace,5,id0014,0.002119690000698249
Deep3DFace,5,id0015,0.0023721024187755217
Deep3DFace,5,id0016,0.00377414712757188
Deep3DFace,5,id0017,0.0024031991128386086
Deep3DFace,5,id0018,0.001541051713521328
Deep3DFace,5,id0019,0.002306525921196842
Deep3DFace,5,id0020,0.002306367976258965
Deep3DFace,5,id0021,0.00220881494570195
Deep3DFace,5,id0022,0.002598134439569283
Deep3DFace,5,id0023,0.0033491248725524008
Deep3DFace,5,id0024,0.002560691812002644
Deep3DFace,5,id0025,0.0024009151167698477
Deep3DFace,5,id0026,0.0026364890328703125
Deep3DFace,5,id0027,0.003265049482623088
Deep3DFace,5,id0028,0.001797722667077651
Deep3DFace,5,id0029,0.002890894909750427
Deep3DFace,5,id0030,0.0036106049520427674
Deep3DFace,5,id0031,0.002485260739867251
Deep3DFace,5,id0032,0.0017908858577728051
Deep3DFace,5,id0033,0.0028003568303812073
Deep3DFace,5,id0034,0.002677802340754639
Deep3DFace,5,id0035,0.0026765907659592222
Deep3DFace,5,id0036,0.0024512151438878496
Deep3DFace,5,id0037,0.0023745729981293016
Deep3DFace,5,id0038,0.0024364587860690717
Deep3DFace,5,id0039,0.0021841700245191437
Deep3DFace,5,id0040,0.0027328913943348403
Deep3DFace,5,id0041,0.0026835818780374067
Deep3DFace,5,id0042,0.002846633026302185
Deep3DFace,5,id0043,0.0024395909510828246
Deep3DFace,5,id0044,0.0038176828757955517
Deep3DFace,5,id0045,0.003977021066029359
Deep3DFace,5,id0046,0.002653397342526299
Deep3DFace,5,id0047,0.002881099551540614
Deep3DFace,5,id0048,0.002991149458661785
Deep3DFace,5,id0049,0.0026762128637851223
Deep3DFace,5,id0050,0.0021956788593923892
Deep3DFace,5,id0051,0.002669419260934772
Deep3DFace,5,id0052,0.002658250284788667
Deep3DFace,5,id0053,0.002449837043197145
Deep3DFace,5,id0054,0.0022163952900688777
Deep3DFace,5,id0055,0.0035793702948660826
Deep3DFace,5,id0056,0.0024149775308006643
Deep3DFace,5,id0057,0.0019378913947342685
Deep3DFace,5,id0058,0.00188195929679644
Deep3DFace,5,id0059,0.0028042429416958456
Deep3DFace,5,id0060,0.0018468341160785629
Deep3DFace,5,id0061,0.002284422284323409
Deep3DFace,5,id0062,0.0025137089600888733
Deep3DFace,5,id0063,0.0025480261261288826
Deep3DFace,5,id0064,0.0029721612127052524
Deep3DFace,5,id0065,0.0024949708006864134
Deep3DFace,5,id0066,0.002505101439505475
Deep3DFace,5,id0067,0.0026357258782669325
Deep3DFace,5,id0068,0.0019268043131704592
Deep3DFace,5,id0069,0.0021273520448703283
Deep3DFace,5,id0070,0.0025681520724254153
Deep3DFace,5,id0071,0.0029122499631086076
Deep3DFace,5,id0072,0.0025605223267530655
Deep3DFace,5,id0073,0.003139704319012236
Deep3DFace,5,id0074,0.0023993976133198547
Deep3DFace,5,id0075,0.0023855598639501764
Deep3DFace,5,id0076,0.002274304278327117
Deep3DFace,5,id0077,0.0033451119008037346
Deep3DFace,5,id0078,0.0018989183820354706
Deep3DFace,5,id0079,0.0030899099836386008
Deep3DFace,5,id0080,0.0023293061937683353
Deep3DFace,5,id0081,0.002706225963425196
Deep3DFace,5,id0082,0.0017947349111291594
Deep3DFace,5,id0083,0.002283095855909992
Deep3DFace,5,id0084,0.002333873536929059
Deep3DFace,5,id0085,0.0020250024441005638
Deep3DFace,5,id0086,0.002272563025062158
Deep3DFace,5,id0087,0.0027435815015683773
Deep3DFace,5,id0088,0.002975539166861058
Deep3DFace,5,id0089,0.0033294430992184165
Deep3DFace,5,id0090,0.0029714367694427873
Deep3DFace,5,id0091,0.0029715735074266458
Deep3DFace,5,id0092,0.0022574734086316024
Deep3DFace,5,id0093,0.0024869507145396314
Deep3DFace,5,id0094,0.0022521751407998643
Deep3DFace,5,id0095,0.002233391683898332
Deep3DFace,5,id0096,0.0031700779087260452
Deep3DFace,5,id0097,0.002914682640091804
Deep3DFace,5,id0098,0.0018023504564651648
Deep3DFace,10,id0000,0.0029801927302380636
Deep3DFace,10,id0001,0.0019027960680710703
Deep3DFace,10,id0002,0.00217830986300742
Deep3DFace,10,id0003,0.002746471015105773
Deep3DFace,10,id0004,0.002609757760594286
Deep3DFace,10,id0005,0.00280627889184076
Deep3DFace,10,id0006,0.0021514559348235177
Deep3DFace,10,id0007,0.002453371644813726
Deep3DFace,10,id0008,0.002038101106499465
Deep3DFace,10,id0009,0.0026119407192210977
Deep3DFace,10,id0010,0.0018253668520250095
Deep3DFace,10,id0011,0.0015940226991548233
Deep3DFace,10,id0012,0.00270337170227528
Deep3DFace,10,id0013,0.002794410253671132
Deep3DFace,10,id0014,0.002171080085441744
Deep3DFace,10,id0015,0.0022776568175135866
Deep3DFace,10,id0016,0.003773039889048279
Deep3DFace,10,id0017,0.0024214089073290273
Deep3DFace,10,id0018,0.0015675860775423637
Deep3DFace,10,id0019,0.00244068661716926
Deep3DFace,10,id0020,0.002285582197555699
Deep3DFace,10,id0021,0.0022093951756308357
Deep3DFace,10,id0022,0.002560487652890606
Deep3DFace,10,id0023,0.0033066442064477865
Deep3DFace,10,id0024,0.0024793771824027366
Deep3DFace,10,id0025,0.002341876914634229
Deep3DFace,10,id0026,0.002622430188836019
Deep3DFace,10,id0027,0.003241209443242361
Deep3DFace,10,id0028,0.0017600010594267708
Deep3DFace,10,id0029,0.002969355566821785
Deep3DFace,10,id0030,0.0036414598802124924
Deep3DFace,10,id0031,0.002521530998330381
Deep3DFace,10,id0032,0.001791919848672292
Deep3DFace,10,id0033,0.0028296710715825365
Deep3DFace,10,id0034,0.002617531004666221
Deep3DFace,10,id0035,0.00270297359496018
Deep3DFace,10,id0036,0.002507226532173315
Deep3DFace,10,id0037,0.0023472063506389243
Deep3DFace,10,id0038,0.002597103598965472
Deep3DFace,10,id0039,0.002143087936293562
Deep3DFace,10,id0040,0.002864912904721767
Deep3DFace,10,id0041,0.002653076379302571
Deep3DFace,10,id0042,0.0028085340584484927
Deep3DFace,10,id0043,0.00252832569805254
Deep3DFace,10,id0044,0.003911794039309347
Deep3DFace,10,id0045,0.004017261984104502
Deep3DFace,10,id0046,0.002682540957618124
Deep3DFace,10,id0047,0.002825695262397563
Deep3DFace,10,id0048,0.0029895414930519964
Deep3DFace,10,id0049,0.0026248145114554744
Deep3DFace,10,id0050,0.0021071685957643905
Deep3DFace,10,id0051,0.002640567671613099
Deep3DFace,10,id0052,0.0027370979761650875
Deep3DFace,10,id0053,0.002424337413427065
Deep3DFace,10,id0054,0.0021853370169083214
Deep3DFace,10,id0055,0.0035345818393319917
Deep3DFace,10,id0056,0.002434876894507894
Deep3DFace,10,id0057,0.0019053471087933493
Deep3DFace,10,id0058,0.0018591690832659104
Deep3DFace,10,id0059,0.0029109937119805042
Deep3DFace,10,id0060,0.0018492024758558657
Deep3DFace,10,id0061,0.002325434135893223
Deep3DFace,10,id0062,0.0025580684002463544
Deep3DFace,10,id0063,0.0025485745912371886
Deep3DFace,10,id0064,0.0030211499038907265
Deep3DFace,10,id0065,0.0025203363619532818
Deep3DFace,10,id0066,0.002525889616927173
Deep3DFace,10,id0067,0.002627332990380319
Deep3DFace,10,id0068,0.0019273148248355326
Deep3DFace,10,id0069,0.002090227621959192
Deep3DFace,10,id0070,0.002683207659176415
Deep3DFace,10,id0071,0.0028691313246888635
Deep3DFace,10,id0072,0.002617393607485108
Deep3DFace,10,id0073,0.0032640333337102057
Deep3DFace,10,id0074,0.002439150593800185
Deep3DFace,10,id0075,0.002438971433660415
Deep3DFace,10,id0076,0.002212387929548176
Deep3DFace,10,id0077,0.0032268835830246492
Deep3DFace,10,id0078,0.0019218150197298242
Deep3DFace,10,id0079,0.0031069715544455243
Deep3DFace,10,id0080,0.002344902042057128
Deep3DFace,10,id0081,0.0027263181014023988
Deep3DFace,10,id0082,0.0017803300760119963
Deep3DFace,10,id0083,0.002279451183346695
Deep3DFace,10,id0084,0.002297082094669777
Deep3DFace,10,id0085,0.002013751847699509
Deep3DFace,10,id0086,0.002173750972681879
Deep3DFace,10,id0087,0.0027740968387638567
Deep3DFace,10,id0088,0.002979154357502681
Deep3DFace,10,id0089,0.003354172302972161
Deep3DFace,10,id0090,0.002840453936535549
Deep3DFace,10,id0091,0.0029790552262531087
Deep3DFace,10,id0092,0.0022450149378925297
Deep3DFace,10,id0093,0.0024096617519801275
Deep3DFace,10,id0094,0.002282210323689352
Deep3DFace,10,id0095,0.0023389196630871764
Deep3DFace,10,id0096,0.0031641603021066583
Deep3DFace,10,id0097,0.0027727503272892825
Deep3DFace,10,id0098,0.0018078225107398297
Deep3DFace,15,id0000,0.0030228377414054743
Deep3DFace,15,id0001,0.0019056354877451467
Deep3DFace,15,id0002,0.0021389595847634392
Deep3DFace,15,id0003,0.0027366478300136477
Deep3DFace,15,id0004,0.0025378213827119264
Deep3DFace,15,id0005,0.0028103844973789128
Deep3DFace,15,id0006,0.002094292743868906
Deep3DFace,15,id0007,0.002469475868029224
Deep3DFace,15,id0008,0.002047977749698481
Deep3DFace,15,id0009,0.0025636373446015002
Deep3DFace,15,id0010,0.0018111581396372859
Deep3DFace,15,id0011,0.0016154442149350795
Deep3DFace,15,id0012,0.0027148472886617
Deep3DFace,15,id0013,0.0028233072064319923
Deep3DFace,15,id0014,0.0021580999626955003
Deep3DFace,15,id0015,0.002267416766659945
Deep3DFace,15,id0016,0.0037921217500032356
Deep3DFace,15,id0017,0.0024276600989680862
Deep3DFace,15,id0018,0.0015208197679051876
Deep3DFace,15,id0019,0.0024056590547670248
Deep3DFace,15,id0020,0.002282184924944752
Deep3DFace,15,id0021,0.002218114798715934
Deep3DFace,15,id0022,0.002553254035248524
Deep3DFace,15,id0023,0.003229850973239833
Deep3DFace,15,id0024,0.0024818236405326007
Deep3DFace,15,id0025,0.0023180528471384147
Deep3DFace,15,id0026,0.0026385799076373744
Deep3DFace,15,id0027,0.0032514529120851923
Deep3DFace,15,id0028,0.001761503945613715
Deep3DFace,15,id0029,0.002916183842404132
Deep3DFace,15,id0030,0.003609763143661202
Deep3DFace,15,id0031,0.0025425993303094733
Deep3DFace,15,id0032,0.0017924225297611624
Deep3DFace,15,id0033,0.002773534594116891
Deep3DFace,15,id0034,0.002596707968068779
Deep3DFace,15,id0035,0.0026505888797232558
Deep3DFace,15,id0036,0.0024460304777979684
Deep3DFace,15,id0037,0.0023599749197131615
Deep3DFace,15,id0038,0.00256507848397445
Deep3DFace,15,id0039,0.0021300042568299952
Deep3DFace,15,id0040,0.0028415288338764677
Deep3DFace,15,id0041,0.002673650044830239
Deep3DFace,15,id0042,0.0027835730380991524
Deep3DFace,15,id0043,0.0025051161894962463
Deep3DFace,15,id0044,0.003924646878567302
Deep3DFace,15,id0045,0.003971735438352573
Deep3DFace,15,id0046,0.002622474861833985
Deep3DFace,15,id0047,0.0027951928962257054
Deep3DFace,15,id0048,0.0029998400926710216
Deep3DFace,15,id0049,0.002595448844697514
Deep3DFace,15,id0050,0.0021760256597867992
Deep3DFace,15,id0051,0.00261193919321013
Deep3DFace,15,id0052,0.0027047744685490117
Deep3DFace,15,id0053,0.002401977693191088
Deep3DFace,15,id0054,0.0022681538694275124
Deep3DFace,15,id0055,0.0034571247270645876
Deep3DFace,15,id0056,0.0024453697536900403
Deep3DFace,15,id0057,0.0019329105582981156
Deep3DFace,15,id0058,0.001876198955612885
Deep3DFace,15,id0059,0.002950984635166632
Deep3DFace,15,id0060,0.0018466740878589642
Deep3DFace,15,id0061,0.002312282330848947
Deep3DFace,15,id0062,0.002552438187939501
Deep3DFace,15,id0063,0.0025272956282846263
Deep3DFace,15,id0064,0.0029903635154667923
Deep3DFace,15,id0065,0.00246801204681204
Deep3DFace,15,id0066,0.002547515784908747
Deep3DFace,15,id0067,0.0026155913187457594
Deep3DFace,15,id0068,0.001929641355696006
Deep3DFace,15,id0069,0.0020649624810587255
Deep3DFace,15,id0070,0.002667213470053685
Deep3DFace,15,id0071,0.0029077394384976864
Deep3DFace,15,id0072,0.0026071837394383746
Deep3DFace,15,id0073,0.003253583051197856
Deep3DFace,15,id0074,0.0024448545372637337
Deep3DFace,15,id0075,0.0024103854717579688
Deep3DFace,15,id0076,0.0022370671582841706
Deep3DFace,15,id0077,0.0032738390057822837
Deep3DFace,15,id0078,0.0019729417042661404
Deep3DFace,15,id0079,0.0030258359324990924
Deep3DFace,15,id0080,0.0023573270507536094
Deep3DFace,15,id0081,0.002695063448372533
Deep3DFace,15,id0082,0.0017954268657710444
Deep3DFace,15,id0083,0.0022367410997106837
Deep3DFace,15,id0084,0.0023367314805362105
Deep3DFace,15,id0085,0.00205323121415782
Deep3DFace,15,id0086,0.002143187200814392
Deep3DFace,15,id0087,0.0028017355986695706
Deep3DFace,15,id0088,0.002947026046371047
Deep3DFace,15,id0089,0.0033280773231259284
Deep3DFace,15,id0090,0.0028745180824200655
Deep3DFace,15,id0091,0.002952687900067314
Deep3DFace,15,id0092,0.002230564888456578
Deep3DFace,15,id0093,0.0024112739010343884
Deep3DFace,15,id0094,0.0022726091409128856
Deep3DFace,15,id0095,0.002310275514862356
Deep3DFace,15,id0096,0.003226058355481847
Deep3DFace,15,id0097,0.002832533646164613
Deep3DFace,15,id0098,0.0018167587066273588
