method,F,subject,wbse
Deep3DFace,1,id0000,0.8290312295921617
Deep3DFace,1,id0001,-0.40108446176615925
Deep3DFace,1,id0002,0.7045471913969908
Deep3DFace,1,id0003,-0.6921301558579577
Deep3DFace,1,id0004,0.3062514585296868
Deep3DFace,1,id0005,2.1038743615738986
Deep3DFace,1,id0006,2.9853276997344342
Deep3DFace,1,id0007,1.1936821396748727
Deep3DFace,1,id0008,1.1434167594566773
Deep3DFace,1,id0009,-0.16283746935795768
Deep3DFace,1,id0010,0.29442257081914014
Deep3DFace,1,id0011,0.9835558053579138
Deep3DFace,1,id0012,0.48791761709578313
Deep3DFace,1,id0013,1.8515256547105037
Deep3DFace,1,id0014,-0.04956309154297211
Deep3DFace,1,id0015,0.7024325930491371
Deep3DFace,1,id0016,0.34637381755783403
Deep3DFace,1,id0017,1.7989980938823213
Deep3DFace,1,id0018,0.9036392930738398
Deep3DFace,1,id0019,0.5214723396894578
Deep3DFace,1,id0020,2.9053937479884087
Deep3DFace,1,id0021,-0.43266642518607057
Deep3DFace,1,id0022,1.0640672863925658
Deep3DFace,1,id0023,0.7591492488256514
Deep3DFace,1,id0024,-1.4258311100939185
Deep3DFace,1,id0025,-0.30413159227941783
Deep3DFace,1,id0026,2.46884460277875
Deep3DFace,1,id0027,-0.06269814049727034
Deep3DFace,1,id0028,1.2488622636102555
Deep3DFace,1,id0029,0.7128853660908036
Deep3DFace,1,id0030,1.6221907290653155
Deep3DFace,1,id0031,0.13618259975734381
Deep3DFace,1,id0032,0.7757445396696869
Deep3DFace,1,id0033,-0.5092010870631527
Deep3DFace,1,id0034,1.0631404597828205
Deep3DFace,1,id0035,1.4859711093190582
Deep3DFace,1,id0036,1.5942873779442008
Deep3DFace,1,id0037,0.9694119900703253
Deep3DFace,1,id0038,0.7668824853650154
Deep3DFace,1,id0039,0.4593540961585363
Deep3DFace,1,id0040,1.1564439017726327
Deep3DFace,1,id0041,0.6686139596360701
Deep3DFace,1,id0042,-0.8865789546686326
Deep3DFace,1,id0043,0.8281586527108227
Deep3DFace,1,id0044,2.8580818669277828
Deep3DFace,1,id0045,0.2802189209384437
Deep3DFace,1,id0046,3.9248654614038605
Deep3DFace,1,id0047,0.5407172217872556
Deep3DFace,1,id0048,1.2147755610500712
Deep3DFace,1,id0049,0.6474639141926389
Deep3DFace,1,id0050,-0.5023895727362027
Deep3DFace,1,id0051,-0.014283608749874029
Deep3DFace,1,id0052,1.227099326859625
Deep3DFace,1,id0053,0.4500688367545066
Deep3DFace,1,id0054,1.1612515924709934
Deep3DFace,1,id0055,0.8738968313718124
Deep3DFace,1,id0056,-0.4981885376666261
Deep3DFace,1,id0057,0.8501435939775825
Deep3DFace,1,id0058,0.17171666651276268
Deep3DFace,1,id0059,0.8188087313080292
Deep3DFace,1,id0060,1.053060855473925
Deep3DFace,1,id0061,-0.41868124101574766
Deep3DFace,1,id0062,3.20079130177595
Deep3DFace,1,id0063,0.5114621958422781
Deep3DFace,1,id0064,0.1527177169290767
Deep3DFace,1,id0065,1.525528870305021
Deep3DFace,1,id0066,-0.9989316224852591
Deep3DFace,1,id0067,1.1054782867151112
Deep3DFace,1,id0068,0.26547376744234347
Deep3DFace,1,id0069,-0.1828120396123465
Deep3DFace,1,id0070,-0.2918519126624064
Deep3DFace,1,id0071,0.4535810833021486
Deep3DFace,1,id0072,0.15312135505784794
Deep3DFace,1,id0073,1.0197357285135489
Deep3DFace,1,id0074,2.931895284121444
Deep3DFace,1,id0075,0.42558854926599726
Deep3DFace,1,id0076,1.6786334497098472
Deep3DFace,1,id0077,-0.22820620397517188
Deep3DFace,1,id0078,0.30384562061547205
Deep3DFace,1,id0079,0.10772691705070604
Deep3DFace,1,id0080,-0.6575269179290943
Deep3DFace,1,id0081,0.5805289912711792
Deep3DFace,1,id0082,1.5759710349002916
Deep3DFace,1,id0083,-2.137149544686361
Deep3DFace,1,id0084,1.9692970410779702
Deep3DFace,1,id0085,0.34015235441306463
Deep3DFace,1,id0086,1.5385299191216018
Deep3DFace,1,id0087,0.07430332697427554
Deep3DFace,1,id0088,1.686883981272661
Deep3DFace,1,id0089,-0.13853394977442068
Deep3DFace,1,id0090,0.17126576523134107
Deep3DFace,1,id0091,1.0701256200527995
Deep3DFace,1,id0092,-0.20567446930421981
Deep3DFace,1,id0093,0.07422453572966267
Deep3DFace,1,id0094,1.030798696716571
Deep3DFace,1,id0095,0.7359721340371739
Deep3DFace,1,id0096,1.4948271315521504
Deep3DFace,1,id0097,0.6070851988851398
Deep3DFace,1,id0098,1.1381973191740582
Deep3DFace,3,id0000,2.294067916664198
Deep3DFace,3,id0001,1.4596424005962196
Deep3DFace,3,id0002,1.1297675370148599
Deep3DFace,3,id0003,1.2035147604254104
Deep3DFace,3,id0004,1.197888622551279
Deep3DFace,3,id0005,1.767752854702197
Deep3DFace,3,id0006,3.0677406789273007
Deep3DFace,3,id0007,1.4406373728065671
Deep3DFace,3,id0008,2.8371747548670796
Deep3DFace,3,id0009,1.2128950169671902
Deep3DFace,3,id0010,1.4943450777405947
Deep3DFace,3,id0011,0.36797607650298464
Deep3DFace,3,id0012,2.8524753702217884
Deep3DFace,3,id0013,2.2131117559031264
Deep3DFace,3,id0014,0.9645409513380517
Deep3DFace,3,id0015,1.6594628793839317
Deep3DFace,3,id0016,1.4978305696079697
Deep3DFace,3,id0017,1.6385079358855477
Deep3DFace,3,id0018,0.8343565242599584
Deep3DFace,3,id0019,0.6931836430161741
Deep3DFace,3,id0020,2.1157604137861763
Deep3DFace,3,id0021,0.7381605443356377
Deep3DFace,3,id0022,1.5891514882614173
Deep3DFace,3,id0023,1.4985303578883509
Deep3DFace,3,id0024,1.5512549093305086
Deep3DFace,3,id0025,1.653324058408033
Deep3DFace,3,id0026,1.5007241002547758
Deep3DFace,3,id0027,1.5093022610550002
Deep3DFace,3,id0028,2.445637774212187
Deep3DFace,3,id0029,1.191033310402852
Deep3DFace,3,id0030,1.2047850707535834
Deep3DFace,3,id0031,1.4016874648395885
Deep3DFace,3,id0032,1.9292901378443907
Deep3DFace,3,id0033,0.8815830510391476
Deep3DFace,3,id0034,2.839466064245085
Deep3DFace,3,id0035,1.3745658527986018
Deep3DFace,3,id0036,2.4730035426229
Deep3DFace,3,id0037,1.4097824153383764
Deep3DFace,3,id0038,1.5917332707196983
Deep3DFace,3,id0039,1.49991766730319
Deep3DFace,3,id0040,1.6160375032810732
Deep3DFace,3,id0041,1.0860739272275546
Deep3DFace,3,id0042,1.8926138989687362
Deep3DFace,3,id0043,1.9589621876723744
Deep3DFace,3,id0044,1.8347282839368222
Deep3DFace,3,id0045,1.0851754751771092
Deep3DFace,3,id0046,1.7360624997725898
Deep3DFace,3,id0047,0.9457628063113658
Deep3DFace,3,id0048,1.1286579690015233
Deep3DFace,3,id0049,1.3977826706640104
Deep3DFace,3,id0050,1.1861951254512377
Deep3DFace,3,id0051,0.5245510288197692
Deep3DFace,3,id0052,1.772999716039489
Deep3DFace,3,id0053,1.1629857381754132
Deep3DFace,3,id0054,1.779958465704085
Deep3DFace,3,id0055,2.196790369129984
Deep3DFace,3,id0056,2.0860386903963186
Deep3DFace,3,id0057,0.7774234154115957
Deep3DFace,3,id0058,1.3079435712882819
Deep3DFace,3,id0059,1.1487508825748756
Deep3DFace,3,id0060,2.589755232852923
Deep3DFace,3,id0061,0.8615041831722973
Deep3DFace,3,id0062,2.4992358703011814
Deep3DFace,3,id0063,1.5865559681909107
Deep3DFace,3,id0064,2.44224470204161
Deep3DFace,3,id0065,1.438495811664795
Deep3DFace,3,id0066,1.0611815711165302
Deep3DFace,3,id0067,1.438716362868433
Deep3DFace,3,id0068,0.6353587750112331
Deep3DFace,3,id0069,1.5543939355461056
Deep3DFace,3,id0070,2.2550627336841167
Deep3DFace,3,id0071,1.5643016930253717
Deep3DFace,3,id0072,1.2075220022981374
Deep3DFace,3,id0073,1.7522202176828328
Deep3DFace,3,id0074,2.6313059501430995
Deep3DFace,3,id0075,0.8490243766067578
Deep3DFace,3,id0076,3.3367932305047905
Deep3DFace,3,id0077,1.742621818374513
Deep3DFace,3,id0078,0.31843295820735934
Deep3DFace,3,id0079,1.1747965042855986
Deep3DFace,3,id0080,1.5398449019795704
Deep3DFace,3,id0081,1.2632503071770722
Deep3DFace,3,id0082,2.0809780620145397
Deep3DFace,3,id0083,0.7581867032179757
Deep3DFace,3,id0084,2.300731526303554
Deep3DFace,3,id0085,0.8385858881638472
Deep3DFace,3,id0086,2.5753286111410585
Deep3DFace,3,id0087,0.7939086116222986
Deep3DFace,3,id0088,2.5879892767939876
Deep3DFace,3,id0089,1.5628997219632172
Deep3DFace,3,id0090,1.2876370550525749
Deep3DFace,3,id0091,1.1173769149015007
Deep3DFace,3,id0092,2.1820986460549054
Deep3DFace,3,id0093,0.8540632666122928
Deep3DFace,3,id0094,1.8078764327234143
Deep3DFace,3,id0095,0.4598731463538343
Deep3DFace,3,id0096,2.417018056270562
Deep3DFace,3,id0097,1.2750580935118285
Deep3DFace,3,id0098,2.0217075000129388
Deep3DFace,5,id0000,2.2409963276158273
Deep3DFace,5,id0001,0.8197255506555742
Deep3DFace,5,id0002,1.8003979610235838
Deep3DFace,5,id0003,1.4358025271158903
Deep3DFace,5,id0004,2.3599153159432436
Deep3DFace,5,id0005,1.9417027138557574
Deep3DFace,5,id0006,3.2360901987011577
Deep3DFace,5,id0007,1.6279637147812207
Deep3DFace,5,id0008,2.954000714691743
Deep3DFace,5,id0009,1.318554319808244
Deep3DFace,5,id0010,1.6024447144241023
Deep3DFace,5,id0011,1.5307725986670628
Deep3DFace,5,id0012,2.695499772098654
Deep3DFace,5,id0013,1.2842241006618502
Deep3DFace,5,id0014,2.1677142788048736
Deep3DFace,5,id0015,1.5229095690650092
Deep3DFace,5,id0016,2.1515664355766027
Deep3DFace,5,id0017,1.8997227403268568
Deep3DFace,5,id0018,2.1027601696910643
Deep3DFace,5,id0019,1.3643206517931965
Deep3DFace,5,id0020,2.5520815573892506
Deep3DFace,5,id0021,1.646034587323563
Deep3DFace,5,id0022,2.144930027811666
Deep3DFace,5,id0023,1.6139722277632762
Deep3DFace,5,id0024,1.0498223861947136
Deep3DFace,5,id0025,1.6640491472433605
Deep3DFace,5,id0026,1.9913577615945446
Deep3DFace,5,id0027,1.9538531310875105
Deep3DFace,5,id0028,2.674702647048845
Deep3DFace,5,id0029,1.7542851566543765
Deep3DFace,5,id0030,2.743218666241628
Deep3DFace,5,id0031,1.3319353684445134
Deep3DFace,5,id0032,1.8786095711382624
Deep3DFace,5,id0033,1.0823544024040817
Deep3DFace,5,id0034,3.2810103897089338
Deep3DFace,5,id0035,1.2358157717177947
Deep3DFace,5,id0036,3.051367714957527
Deep3DFace,5,id0037,1.772167952765377
Deep3DFace,5,id0038,1.6683662771514334
Deep3DFace,5,id0039,0.8250583189556469
Deep3DFace,5,id0040,2.965193947589577
Deep3DFace,5,id0041,1.7147482865500219
Deep3DFace,5,id0042,1.1119293029997999
Deep3DFace,5,id0043,1.7260083439491853
Deep3DFace,5,id0044,2.6444438107258406
Deep3DFace,5,id0045,1.5224458354603112
Deep3DFace,5,id0046,1.7722237614117573
Deep3DFace,5,id0047,1.9284901334838467
Deep3DFace,5,id0048,1.9124503634677912
Deep3DFace,5,id0049,1.1224846594247828
Deep3DFace,5,id0050,0.867191743803397
Deep3DFace,5,id0051,1.1222577612776474
Deep3DFace,5,id0052,2.0597866582538447
Deep3DFace,5,id0053,1.86249707065221
Deep3DFace,5,id0054,2.304226935051267
Deep3DFace,5,id0055,2.1107957620350852
Deep3DFace,5,id0056,2.9207210808490958
Deep3DFace,5,id0057,0.706899711600131
Deep3DFace,5,id0058,2.0087569476440206
Deep3DFace,5,id0059,0.9014123841554497
Deep3DFace,5,id0060,1.8780947656605813
Deep3DFace,5,id0061,1.8981658198182183
Deep3DFace,5,id0062,2.856618470428379
Deep3DFace,5,id0063,1.4533377541299979
Deep3DFace,5,id0064,2.1106583205060003
Deep3DFace,5,id0065,1.3878494027441894
Deep3DFace,5,id0066,0.3761088908091059
Deep3DFace,5,id0067,1.9569643138163244
Deep3DFace,5,id0068,1.7353703213423537
Deep3DFace,5,id0069,1.877102279260874
Deep3DFace,5,id0070,2.0305727648185616
Deep3DFace,5,id0071,1.7030710356206684
Deep3DFace,5,id0072,2.8790468875949373
Deep3DFace,5,id0073,1.4014976891155164
Deep3DFace,5,id0074,3.222918549998582
Deep3DFace,5,id0075,0.7557352636115693
Deep3DFace,5,id0076,3.458943516226367
Deep3DFace,5,id0077,1.0833053018767633
Deep3DFace,5,id0078,2.1298647252978657
Deep3DFace,5,id0079,0.8716583322045474
Deep3DFace,5,id0080,2.3246205212692317
Deep3DFace,5,id0081,1.6734999448154622
Deep3DFace,5,id0082,2.778159571413824
Deep3DFace,5,id0083,1.479060409861104
Deep3DFace,5,id0084,1.3608286407584178
Deep3DFace,5,id0085,1.5265247201596985
Deep3DFace,5,id0086,1.9378047312319835
Deep3DFace,5,id0087,0.647550423624379
Deep3DFace,5,id0088,2.764166172742939
Deep3DFace,5,id0089,0.8648317471572465
Deep3DFace,5,id0090,1.1146551505753675
Deep3DFace,5,id0091,0.9856434500174426
Deep3DFace,5,id0092,1.4735585492602914
Deep3DFace,5,id0093,2.07330762498955
Deep3DFace,5,id0094,1.6681341235423397
Deep3DFace,5,id0095,1.395755301140932
Deep3DFace,5,id0096,2.752000826406819
Deep3DFace,5,id0097,1.4683523479888416
Deep3DFace,5,id0098,2.728360423147843
Deep3DFace,10,id0000,2.899440950531521
Deep3DFace,10,id0001,1.9733676142158822
Deep3DFace,10,id0002,2.380382869897852
Deep3DFace,10,id0003,1.741817668882912
Deep3DFace,10,id0004,2.2863932764479133
Deep3DFace,10,id0005,1.7571830410710416
Deep3DFace,10,id0006,3.5911652622381522
Deep3DFace,10,id0007,1.9587406908241196
Deep3DFace,10,id0008,3.2323607246778225
Deep3DFace,10,id0009,1.6190297563072253
Deep3DFace,10,id0010,2.257737708154215
Deep3DFace,10,id0011,2.0712643305722365
Deep3DFace,10,id0012,2.672268555782996
Deep3DFace,10,id0013,2.0703395223621617
Deep3DFace,10,id0014,2.929638641443503
Deep3DFace,10,id0015,1.8029155570753495
Deep3DFace,10,id0016,2.910689145177444
Deep3DFace,10,id0017,2.644396216384489
Deep3DFace,10,id0018,3.112833977882334
Deep3DFace,10,id0019,1.7317666362735475
Deep3DFace,10,id0020,2.6553402108190274
Deep3DFace,10,id0021,1.4182654231999876
Deep3DFace,10,id0022,2.4213703525580756
Deep3DFace,10,id0023,2.082019328739862
Deep3DFace,10,id0024,2.2430584200414145
Deep3DFace,10,id0025,1.7427822575322867
Deep3DFace,10,id0026,2.7303977956261876
Deep3DFace,10,id0027,2.2573043651569606
Deep3DFace,10,id0028,3.068819930254392
Deep3DFace,10,id0029,1.7178075599498657
Deep3DFace,10,id0030,2.291678662411845
Deep3DFace,10,id0031,1.6560590410696585
Deep3DFace,10,id0032,2.8271856120832277
Deep3DFace,10,id0033,1.6979002649886032
Deep3DFace,10,id0034,3.571810817909765
Deep3DFace,10,id0035,1.3102788287418017
Deep3DFace,10,id0036,3.3406661163930607
Deep3DFace,10,id0037,2.323573369161748
Deep3DFace,10,id0038,2.1699111655103014
Deep3DFace,10,id0039,1.3274082628189998
Deep3DFace,10,id0040,2.9242000749230748
Deep3DFace,10,id0041,1.762836743482331
Deep3DFace,10,id0042,3.236263758386917
Deep3DFace,10,id0043,1.9698676830226194
Deep3DFace,10,id0044,3.0761895036230964
Deep3DFace,10,id0045,1.4465736314592597
Deep3DFace,10,id0046,3.196287331820503
Deep3DFace,10,id0047,1.7738853451241916
Deep3DFace,10,id0048,2.546154855763729
Deep3DFace,10,id0049,1.6154464988219468
Deep3DFace,10,id0050,1.7833549652927612
Deep3DFace,10,id0051,1.7187516017180764
Deep3DFace,10,id0052,2.4594808207085235
Deep3DFace,10,id0053,1.7416588968060704
Deep3DFace,10,id0054,2.6700124298620995
Deep3DFace,10,id0055,2.019424994104393
Deep3DFace,10,id0056,3.2392597557235
Deep3DFace,10,id0057,1.5645502889670875
Deep3DFace,10,id0058,2.2345853195930556
Deep3DFace,10,id0059,1.5679068944158192
Deep3DFace,10,id0060,2.824584851070612
Deep3DFace,10,id0061,1.885751527537718
Deep3DFace,10,id0062,3.6421825691463
Deep3DFace,10,id0063,1.593063211628197
Deep3DFace,10,id0064,3.2481261382124633
Deep3DFace,10,id0065,1.6986907930026869
Deep3DFace,10,id0066,1.7464403813985052
Deep3DFace,10,id0067,1.7479917131939884
Deep3DFace,10,id0068,2.474482536172883
Deep3DFace,10,id0069,2.0253354138618573
Deep3DFace,10,id0070,2.590122316110169
Deep3DFace,10,id0071,1.9673494185916638
Deep3DFace,10,id0072,2.840303817414466
Deep3DFace,10,id0073,1.7502635558623163
Deep3DFace,10,id0074,3.0941052547730785
Deep3DFace,10,id0075,1.8231777602304378
Deep3DFace,10,id0076,3.5209722552810625
Deep3DFace,10,id0077,1.8872186933873776
Deep3DFace,10,id0078,2.561680711136393
Deep3DFace,10,id0079,0.9673960630395914
Deep3DFace,10,id0080,2.1268236614306604
Deep3DFace,10,id0081,2.268590017231051
Deep3DFace,10,id0082,3.1238323390124667
Deep3DFace,10,id0083,2.1700281553493674
Deep3DFace,10,id0084,2.5800790973876935
Deep3DFace,10,id0085,2.034288811066351
Deep3DFace,10,id0086,2.945096732800748
Deep3DFace,10,id0087,1.6745826323550992
Deep3DFace,10,id0088,2.893036688551337
Deep3DFace,10,id0089,1.3702913081015435
Deep3DFace,10,id0090,2.1037053538349166
Deep3DFace,10,id0091,2.262802164501872
Deep3DFace,10,id0092,1.7233776110328582
Deep3DFace,10,id0093,1.9464764784472013
Deep3DFace,10,id0094,2.295257542315995
Deep3DFace,10,id0095,1.3350323999426414
Deep3DFace,10,id0096,2.984236887524017
Deep3DFace,10,id0097,2.2110892552363275
Deep3DFace,10,id0098,3.2451690434532656
Deep3DFace,15,id0000,2.8223764557818973
Deep3DFace,15,id0001,2.0277388620202235
Deep3DFace,15,id0002,2.5894954589904065
Deep3DFace,15,id0003,1.8566968024339636
Deep3DFace,15,id0004,2.448185227084832
Deep3DFace,15,id0005,2.2209107315585026
Deep3DFace,15,id0006,3.7698038079075236
Deep3DFace,15,id0007,1.9495689052142353
Deep3DFace,15,id0008,3.425489197369931
Deep3DFace,15,id0009,1.4962611113532092
Deep3DFace,15,id0010,2.12748079174111
Deep3DFace,15,id0011,2.0709061372378192
Deep3DFace,15,id0012,2.795955127675019
Deep3DFace,15,id0013,2.5328188110326306
Deep3DFace,15,id0014,3.2590491560423986
Deep3DFace,15,id0015,1.841248675529233
Deep3DFace,15,id0016,2.764067988661655
Deep3DFace,15,id0017,1.9987257762840616
Deep3DFace,15,id0018,2.810352411907499
Deep3DFace,15,id0019,1.7680040789247866
Deep3DFace,15,id0020,3.523454941291305
Deep3DFace,15,id0021,1.971010285116973
Deep3DFace,15,id0022,2.4277148569307854
Deep3DFace,15,id0023,2.064078362605756
Deep3DFace,15,id0024,1.768481651561602
Deep3DFace,15,id0025,1.698546627386662
Deep3DFace,15,id0026,2.6530010163007782
Deep3DFace,15,id0027,2.372416811691295
Deep3DFace,15,id0028,3.4305200032880667
Deep3DFace,15,id0029,2.324766212598164
Deep3DFace,15,id0030,2.9122813269734724
Deep3DFace,15,id0031,2.000581978690918
Deep3DFace,15,id0032,2.895369614053652
Deep3DFace,15,id0033,1.8483281618300422
Deep3DFace,15,id0034,3.5408069624151843
Deep3DFace,15,id0035,2.0463703356395238
Deep3DFace,15,id0036,3.487351368613144
Deep3DFace,15,id0037,2.3943220701770977
Deep3DFace,15,id0038,2.4965102740052094
Deep3DFace,15,id0039,2.1072303786207325
Deep3DFace,15,id0040,2.713593871281471
Deep3DFace,15,id0041,2.355625701101476
Deep3DFace,15,id0042,2.7894898472463687
Deep3DFace,15,id0043,1.983951991307042
Deep3DFace,15,id0044,3.0936481133607545
Deep3DFace,15,id0045,2.0625696319368796
Deep3DFace,15,id0046,3.0860221066639553
Deep3DFace,15,id0047,2.157470491127426
Deep3DFace,15,id0048,2.5537281648925814
Deep3DFace,15,id0049,2.0099057872322894
Deep3DFace,15,id0050,2.2566643790827117
Deep3DFace,15,id0051,1.206368851744806
Deep3DFace,15,id0052,2.4594261099511465
Deep3DFace,15,id0053,1.8568543807204507
Deep3DFace,15,id0054,2.675754369737878
Deep3DFace,15,id0055,2.3887434359615143
Deep3DFace,15,id0056,3.5359379279128627
Deep3DFace,15,id0057,1.8456949283793551
Deep3DFace,15,id0058,2.372107227617036
Deep3DFace,15,id0059,1.633488194431912
Deep3DFace,15,id0060,2.8731408724737943
Deep3DFace,15,id0061,1.9670490454144491
Deep3DFace,15,id0062,4.004165308667336
Deep3DFace,15,id0063,2.1031569188614254
Deep3DFace,15,id0064,3.8565135707241485
Deep3DFace,15,id0065,1.7091374169530729
Deep3DFace,15,id0066,2.2669561492418824
Deep3DFace,15,id0067,2.3742549197539415
Deep3DFace,15,id0068,2.0379588488915177
Deep3DFace,15,id0069,1.6416639123228944
Deep3DFace,15,id0070,3.0182802603515575
Deep3DFace,15,id0071,1.997236342400285
Deep3DFace,15,id0072,3.0209445582615326
Deep3DFace,15,id0073,2.2625614282476354
Deep3DFace,15,id0074,3.2746744441737548
Deep3DFace,15,id0075,1.9051164020770746
Deep3DFace,15,id0076,3.287152209321915
Deep3DFace,15,id0077,1.7216156682110364
Deep3DFace,15,id0078,2.423359254313392
Deep3DFace,15,id0079,1.5318121885431624
Deep3DFace,15,id0080,2.3356212118844395
Deep3DFace,15,id0081,2.192563939920131
Deep3DFace,15,id0082,2.9582119861167375
Deep3DFace,15,id0083,1.6970066486196118
Deep3DFace,15,id0084,2.372971789951635
Deep3DFace,15,id0085,1.9844155394561924
Deep3DFace,15,id0086,2.912491127296485
Deep3DFace,15,id0087,2.0353949808964202
Deep3DFace,15,id0088,2.958354790413658
Deep3DFace,15,id0089,1.828677428601535
Deep3DFace,15,id0090,2.1892261130325865
Deep3DFace,15,id0091,2.011254976506439
Deep3DFace,15,id0092,2.157903931420222
Deep3DFace,15,id0093,2.2318381792019273
Deep3DFace,15,id0094,2.404912642145475
Deep3DFace,15,id0095,2.158357576033999
Deep3DFace,15,id0096,3.0295718699930783
Deep3DFace,15,id0097,2.247625884254679
Deep3DFace,15,id0098,2.903154879324698
